SeqNum,InitialVelocity,Kr,InitialTargetDist,Tb,Tb_prime,Tb_idx,decrement_point,detection_point,MaxCallRatePoint,OverlapPoint,Rate,Velocity,Distance,IPI,CallDur,Amplitude
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,5.54609291534608,4.7496842773232,5.15377830296406,0.180307112640142,0.00721076456529422,78.1323255635501
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,6.65134500069346,5.2483219872993,4.29737644496764,0.150345531602366,0.00618723970061407,72.6214209288723
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,8.14731171331243,4.70393802908587,3.50831468576674,0.122739872388341,0.0053600488727304,69.75
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,9.75222879411682,5.29928915714436,2.93095393235407,0.102540662356411,0.0038319554671164,69.5
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,11.9717693479654,5.77632499727702,2.38756131216235,0.0835298418249217,0.00307380188960025,69.25
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,15.0038562191296,4.82051341058309,1.90506579881046,0.0666495323198993,0.00270632293617125,69
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,18.0475307640657,4.38336935871522,1.58378083445329,0.0554092420216894,0.00169631551103045,68.75
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,21.3165022978518,4.41679909518959,1.34090166078578,0.0469120114560623,0.000868582352917331,68.5
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,25.2124150147507,4.33662189174691,1.13370073103312,0.0396629993364357,0.000976819537634857,68.25
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,29.7217568758185,4.42271484745764,0.96169729981839,0.0336453865825676,0.0005,68
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,35.1624642610229,5.35907238105183,0.812893349031217,0.0284394174588181,0.00136364853725658,67.75
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,43.2763151800317,4.75855537471354,0.660484452394462,0.0231073277805643,0.000964150469271736,67.5
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,51.9199525963137,5.8555986605688,0.55052695358899,0.0192604182013641,0.000730510196838414,67.25
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,65.2966665212651,4.80879089386574,0.437745674567087,0.0153147174775657,0.0005,67
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,78.5039875944979,5.1660618179856,0.364100400618843,0.0127382064356446,0.000529937829991566,66.75
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,95.8226770330069,4.97071655928391,0.298294038722041,0.0104359430456691,0.0005,66.5
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,115.994408613657,5.82151522919984,0.24641992381319,0.00862110520629234,0.00105235808424533,66.25
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,145.660897167302,5.13091438692566,0.196232028562225,0.00686526047448016,0.0005,66
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,177.528552038899,5.1011720137558,0.161006964823722,0.00563289672852673,0.0005,65.75
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,200,4.90290303883163,0.132272589675785,0.00462761246679132,0.00066892112290774,65.5
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,200,4.33099300844515,0.109583854449819,0.00383383747346305,0.000775371665781066,65.25
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,200,4.96089535834615,0.0929795311567354,0.00325292820373418,0.000829398921703322,65
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,200,4.95600318782228,0.0768420947297972,0.00268835316838941,0.000709922985457331,64.75
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,200,4.8277135654945,0.0635186078572672,0.00222222534777611,0.0005,64.5
82,5.05,5,20,0.0336453865825676,-0.00520596912374952,18,2,2,27,28,200,5.85355132303689,0.0527903404002227,0.00184689237551799,0.0005,64.25
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,1.42916666666667,5.77940732004596,20,0.699708454810496,0.01,94
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,1.79137343273345,5.22713015757841,15.9560998343702,0.558230897995458,0.01,70
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,2.19228371867607,5.1755364122028,13.038154272566,0.456145338981902,0.01,77.9936569218888
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,2.67700444015691,5.61915947317089,10.6773574614086,0.373551864539077,0.01,87.0811489098181
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,3.33204715805426,5.53651395495731,8.57830996306321,0.300115800457022,0.01,92.9951889775091
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,4.13250145442681,4.42309949200534,6.91671464572973,0.241984185856434,0.01,87.3798529087182
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,4.88905311712305,4.44971874259452,5.84639451619481,0.204538583656961,0.00886677749097843,82.1486721980066
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,5.79048921186996,4.32353763198187,4.93625534691269,0.172696980066916,0.00643355901211275,77.4196874334172
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,6.82245989799202,4.87764980396703,4.18959345466375,0.146574698122347,0.00545848945457638,72.3691860787823
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,8.22624014093629,4.51410375036844,3.47465340710076,0.121562218324225,0.00507487340026784,69.7391304347826
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,9.76904404928879,4.11157409305694,2.92590894146027,0.102364161217269,0.00356752391431588,69.4782608695652
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,11.4103706099425,4.88111156101953,2.50503110814184,0.0876395722965077,0.00394741926397728,69.2173913043478
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,13.7601626435638,5.43819628339191,2.07725257860255,0.0726735596012555,0.00363767834741458,68.9565217391304
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,16.9932593059698,5.11044325830813,1.68203949687814,0.0588468628645415,0.00279268296235364,68.695652173913
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,20.6929778825619,5.29788738436483,1.38130594327947,0.0483255723596314,0.00213682821049612,68.4347826086957
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,25.4010288560852,4.27746512903383,1.12528250313316,0.0393684840746297,0.0022342419153922,68.1739130434783
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,29.8712256933357,4.31422483981768,0.956885185321012,0.033477032722601,0.00131626497438908,67.9130434782609
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,35.1813170762319,5.57584799723108,0.812457739185778,0.0284241774642255,0.000609526794733099,67.6521739130435
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,43.707484690545,4.62260054806083,0.653968846198936,0.022879376543403,0.00116427035575378,67.3913043478261
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,52.1397077154209,5.12588554303259,0.548206627650111,0.0191792406174966,0.00105915771021913,67.1304347826087
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,63.533196742259,5.6622258962066,0.449896035442542,0.0157398029892434,0.000835211449301668,66.8695652173913
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,79.2278708695709,5.39544678881341,0.360773715355657,0.0126218209453874,0.0005,66.6086956521739
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,97.6629171445741,4.90609004988602,0.292673352066889,0.0102393009469465,0.00111247434724417,66.3478260869565
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,117.899355158488,4.69470263049468,0.242438419573286,0.00848181059731612,0.0005,66.0869565217391
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,141.069474018855,4.90483754691275,0.202618841050708,0.00708870580935422,0.000694284854814012,65.8260869565217
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,170.291045318486,4.85671379088248,0.167849890637969,0.0058722993809202,0.0005,65.5652173913043
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,200,4.99685040122634,0.139329813250463,0.00487451241692583,0.0005,65.304347826087
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,200,5.24913937428962,0.114972603924165,0.00402236515186582,0.000776705854735014,65.0434782608696
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,200,5.43053668208721,0.0938586486277353,0.0032836845000957,0.00106986990423189,64.7826086956522
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,200,5.24991446024028,0.0760264794975645,0.00265981852469613,0.000841877021292341,64.5217391304348
83,5.1,5,20,0.033477032722601,-0.00505285525837555,18,2,2,27,29,200,5.57674796845817,0.0620626597631473,0.00217128838821506,0.0005,64.2608695652174
84,5.15,5,20,0.0206192595098494,-0.00421188087032958,19,2,2,25,25,1.42916666666667,6.25261952022526,20,0.699708454810496,0.00993272767435417,94
84,5.15,5,20,0.0206192595098494,-0.00421188087032958,19,2,2,25,25,1.82933459109772,5.353143884472,15.6249892569852,0.546646854471787,0.01,70
84,5.15,5,20,0.0206192595098494,-0.00421188087032958,19,2,2,25,25,2.25088480275421,5.46907639107502,12.6987099910037,0.444269737294591,0.01,79.6993979092364
84,5.15,5,20,0.0206192595098494,-0.00421188087032958,19,2,2,25,25,2.7834678299536,5.29193100668334,10.2689648594968,0.359264076717089,0.01,88.0429561377172
84,5.15,5,20,0.0206192595098494,-0.00421188087032958,19,2,2,25,25,3.41588658726403,5.84764454161301,8.36776415233016,0.29274976626228,0.01,91.6706172814125
84,5.15,5,20,0.0206192595098494,-0.00421188087032958,19,2,2,25,25,4.2944564313436,4.6768822076318,6.65586757958806,0.232858340976842,0.01,85.8246793815089
84,5.15,5,20,0.0206192595098494,-0.00421188087032958,19,2,2,25,25,5.13459229130854,5.77931566925165,5.56681654777481,0.19475743024285,0.00757740274476258,79.0666572818723
