ConditionName,SeqID,ConditionCode,SSG_ID,GroupSize,FirstCall,LastCall,SequenceLength_calls,NormalisedPosition_percent,StableIPI_ms,WithinCV,LeftFlankIPI_ms,RightFlankIPI_ms,LeftFlankRatio,RightFlankRatio,AnchorDistance_m,NearestDistance_m,AnchorSameWithinSSG,AnchorSwitchWithinSSG
two_targets_stationary_anchor_random,1236,C2,25,2,22,23,37,60.8108108108108,12.6537388344507,0.0438814955678723,19.2868084421136,16.6914502968889,1.52419839657224,1.31909236592155,0.363524535030558,0.363524535030558,1,0
two_targets_stationary_anchor_random,1236,C2,26,2,28,29,37,77.027027027027,8.49865758119438,0.0493667910868233,14.5476324999637,13.2120645896155,1.71175651695326,1.55460606141501,0.24439925858638,0.24439925858638,1,0
two_targets_stationary_anchor_random,1239,C2,27,2,22,23,29,77.5862068965517,12.2361552817723,0.0447028716631571,23.2136892926587,20.5314499938103,1.89713915507751,1.67793310243415,0.351511532590319,0.351511532590319,1,0
two_targets_stationary_anchor_random,1401,C2,28,2,29,30,38,77.6315789473684,9.56850346291006,0.0427279882186499,19.0560927206899,16.7302073550902,1.99154369275782,1.74846645767969,0.274954355842822,0.274954355842822,1,0
two_targets_stationary_anchor_random,1407,C2,29,2,38,39,77,50,7.73949997141236,0.046569706822786,11.663292185962,11.1435781829636,1.50698265121043,1.43983180103688,0.222446652859734,0.222446652859734,1,0
two_targets_stationary_anchor_random,1409,C2,30,2,42,43,78,54.4871794871795,8.20374536870453,0.0493075711349054,12.1510706450192,11.6632100151488,1.48116135970929,1.42169332310598,0.235786444678357,0.235786444678357,1,0
two_targets_stationary_anchor_random,1412,C2,31,2,21,22,35,61.4285714285714,17.4179958273544,0.0372421843189708,29.1390912717918,25.1994260438703,1.67293020164983,1.44674658862275,0.500334180326963,0.500334180326963,1,0
two_targets_stationary_anchor_random,1412,C2,32,2,32,33,35,92.8571428571429,6.64950847012365,0.0499367540812828,16.9476628914613,15.3100658192675,2.54870912152491,2.30243571958076,0.191051647770981,0.191051647770981,1,0
two_targets_stationary_anchor_random,1414,C2,33,2,29,30,40,73.75,11.8031223364939,0.0366920459353681,16.8292992025995,14.4901865813069,1.42583451419166,1.22765706973187,0.338715610690048,0.338715610690048,1,0
two_targets_stationary_anchor_random,1414,C2,34,2,33,34,40,83.75,8.79696387178079,0.0487829221373522,13.6607415201373,11.3719891153357,1.55289276155364,1.2927174967508,0.252893067417852,0.252893067417852,1,0
two_targets_stationary_anchor_random,1418,C2,35,2,27,28,38,72.3684210526316,13.4900155232649,0.0473701249440247,25.9555519717286,22.7474117187018,1.92405649400222,1.68624058878743,0.38753648614479,0.38753648614479,1,0
two_targets_stationary_anchor_random,1419,C2,36,2,29,30,37,79.7297297297297,10.6919308181244,0.0453209471156629,17.9760305336119,15.3162854613971,1.68127074888474,1.43250884446743,0.307222357235592,0.307222357235592,1,0
two_targets_stationary_anchor_random,1425,C2,37,2,47,48,50,95,6.09038275691255,0.0385482713155433,7.70189870478404,7.45578911073099,1.26460011007394,1.22419056540719,0.175035316554478,0.175035316554478,1,0
two_targets_stationary_anchor_random,1428,C2,38,2,34,35,37,93.2432432432432,7.69720569756187,0.0337064760809601,13.5429124125794,11.5696613012041,1.75945829495881,1.50309888494585,0.221053352622353,0.221053352622353,1,0
two_targets_stationary_anchor_random,1431,C2,39,2,12,13,32,39.0625,36.7809550166655,0.0406825742582499,51.6308757905657,45.9398940951494,1.40373940174124,1.24901308501462,1.05592710470601,1.05592710470601,1,0
two_targets_stationary_anchor_random,1434,C2,40,2,36,37,76,48.0263157894737,6.36932397534506,0.0419021143658428,15.9361274550274,14.7885631531533,2.50201238258792,2.32184187998573,0.183118141889209,0.183118141889209,1,0
two_targets_stationary_anchor_random,1440,C2,41,2,74,75,250,29.8,7.2664660017086,0.0491199537867346,10.3989699234438,10.6237406799207,1.43109042566202,1.46202303532731,0.208891884203002,0.208891884203002,1,0
two_targets_stationary_anchor_random,1440,C2,42,2,93,94,250,37.4,7.79241361815336,0.03069829209441,9.98278617090324,10.2719219766821,1.28109038612211,1.3181951677658,0.223999255122161,0.223999255122161,1,0
two_targets_stationary_anchor_random,1440,C2,43,2,139,140,250,55.8,7.87875629984962,0.0431716787589529,9.71429750338622,10.0325343772587,1.23297347115199,1.27336523626834,0.226394990593969,0.226394990593969,1,0
two_targets_stationary_anchor_random,1440,C2,44,2,208,209,250,83.4,7.66573557839671,0.0344471712717275,9.71972810284135,10.0428179008039,1.26794460928618,1.31009187547587,0.220005885192838,0.220005885192838,1,0
two_targets_stationary_anchor_random,1605,C2,45,2,25,26,56,45.5357142857143,17.7002067826474,0.0457840664318571,28.8386849059212,24.7626670983236,1.62928519762794,1.39900439595994,0.508618267777363,0.508618267777363,1,0
two_targets_stationary_anchor_random,1605,C2,46,2,41,42,56,74.1071428571429,6.42804463246687,0.0492704436773081,12.4454971429415,11.7646408307166,1.93612488004231,1.83020521844163,0.184902651843933,0.184902651843933,1,0
two_targets_stationary_anchor_random,1605,C2,47,2,47,48,56,84.8214285714286,5.9841500020898,0.0437481778436749,10.4697005716914,10.2211576462193,1.74957188038989,1.7080383417277,0.17194653369589,0.17194653369589,1,0
two_targets_stationary_anchor_random,1612,C2,48,2,35,36,43,82.5581395348837,10.6041173852673,0.0460624248246423,16.9674021549259,14.5456006009491,1.60007679455711,1.37169366129026,0.304713403458947,0.304713403458947,1,0
two_targets_stationary_anchor_random,1613,C2,49,2,31,32,62,50.8064516129032,16.2861325059507,0.0465593489910082,22.4732387862277,19.8820006788145,1.37990027884253,1.22079325288247,0.467771919454995,0.467771919454995,1,0
two_targets_stationary_anchor_random,1618,C2,50,2,25,26,71,35.9154929577465,17.24230980943,0.0451889375329258,31.4471819725889,27.0954633999977,1.82383812378722,1.57145206758661,0.495446686388894,0.495446686388894,1,0
two_targets_stationary_anchor_random,1618,C2,51,2,57,58,71,80.9859154929577,7.97284476284653,0.0406351474568206,10.022478613067,10.0789683884239,1.25707685414518,1.26416212634566,0.22899108101285,0.22899108101285,1,0
two_targets_stationary_anchor_random,1618,C2,52,2,64,65,71,90.8450704225352,6.88892989047593,0.0429275090976421,10.807409131436,10.9662251255745,1.56880811726324,1.59186191468365,0.197944360337742,0.197944360337742,1,0
two_targets_stationary_anchor_random,1625,C2,53,2,31,32,40,78.75,10.2630490792622,0.0315251739641218,19.5515562353063,17.1214988975286,1.90504362634421,1.66826629837762,0.29470281414761,0.29470281414761,1,0
two_targets_stationary_anchor_random,1626,C2,54,2,42,43,153,27.7777777777778,8.79954564788993,0.0490512248835523,13.7799635792327,12.9270519326845,1.56598580547589,1.46905902303994,0.252867262675667,0.252867262675667,1,0
two_targets_stationary_anchor_random,1626,C2,55,2,45,46,153,29.7385620915033,7.72118204629849,0.0496382006998746,12.9270519326845,12.0160127479006,1.67423224257245,1.55624005182743,0.221822293475537,0.221822293475537,1,0
two_targets_stationary_anchor_random,1630,C2,56,2,38,39,45,85.5555555555556,8.04502196761307,0.0409297226482799,11.2449995408936,9.68873653897041,1.39775871168068,1.20431449136801,0.23100265411457,0.23100265411457,1,0
two_targets_stationary_anchor_random,1632,C2,57,2,32,33,67,48.5074626865672,13.705253737846,0.0491247544223974,20.3219502957921,17.1440515544332,1.48278541094607,1.2509109194448,0.394032173252193,0.394032173252193,1,0
two_targets_stationary_anchor_random,1632,C2,58,2,41,42,67,61.9402985074627,8.67029089831034,0.0412811600208728,12.6563749967238,11.6456288696393,1.45974052602898,1.34316472264025,0.249250266483063,0.249250266483063,1,0
two_targets_stationary_anchor_random,1632,C2,59,2,47,48,67,70.8955223880597,7.12859042365248,0.0435337372678695,10.1126266645673,9.76890090187417,1.41860116286297,1.37038324848363,0.204928489010787,0.204928489010787,1,0
two_targets_stationary_anchor_random,1636,C2,60,3,34,36,43,81.3953488372093,10.6901759208,0.0469644613763469,15.6586642474233,12.9224701631561,1.46477142784488,1.20881735332463,0.304820898100242,0.304820898100242,1,0
two_targets_stationary_anchor_random,1637,C2,61,2,54,55,82,66.4634146341463,6.94043130625902,0.0380904827715074,8.64994561623578,8.62846467455332,1.24631240257865,1.24321735837541,0.199388296291533,0.199388296291533,1,0
two_targets_stationary_anchor_random,1639,C2,62,2,34,35,54,63.8888888888889,10.5010234307057,0.0388740810918155,15.3118971155094,13.2671191722089,1.45813379205843,1.2634120150056,0.301829356279367,0.301829356279367,1,0
two_targets_stationary_anchor_random,1640,C2,63,2,39,40,48,82.2916666666667,8.8210347635545,0.0449222839447457,13.8291731197772,12.5044189229272,1.56774953171193,1.41756826246634,0.253504063450298,0.253504063450298,1,0
two_targets_stationary_anchor_random,1805,C2,64,2,36,37,43,84.8837209302326,11.6082401647061,0.0474698673143286,22.3334535653324,19.2324351640995,1.92393103936938,1.65679163173881,0.333590762691062,0.333590762691062,1,0
two_targets_stationary_anchor_random,1809,C2,65,2,34,35,53,65.0943396226415,14.5323128518645,0.0472649177505765,21.2163575189793,18.1151674493519,1.4599436259905,1.24654400397304,0.417841075352249,0.417841075352249,1,0
two_targets_stationary_anchor_random,1809,C2,66,2,37,38,53,70.7547169811321,11.5397563988956,0.0494389031267298,18.1151674493519,15.7188803772788,1.56980501348239,1.36215010386035,0.33160544876007,0.33160544876007,1,0
two_targets_stationary_anchor_random,1811,C2,67,2,41,42,108,38.4259259259259,10.1205053384552,0.0430188802208146,13.8026172248837,12.3924590086867,1.36382688050541,1.22449014098127,0.290802828559458,0.290802828559458,1,0
two_targets_stationary_anchor_random,1811,C2,68,2,76,77,108,70.8333333333333,6.36444142600319,0.0412943789294262,8.42363603659327,8.66078191069918,1.3235467926811,1.36080785900768,0.182884820890475,0.182884820890475,1,0
two_targets_stationary_anchor_random,1811,C2,69,2,92,93,108,85.6481481481482,5.89369644243817,0.0416613419689923,8.89133373490955,8.95253694376141,1.50861752412062,1.51900204416667,0.169258825899748,0.169258825899748,1,0
two_targets_stationary_anchor_random,1811,C2,70,2,98,99,108,91.2037037037037,6.63068255899773,0.0428991419728297,8.26833874830441,8.22800743572486,1.24698153994484,1.24089901190634,0.190378587394443,0.190378587394443,1,0
two_targets_stationary_anchor_random,1813,C2,71,2,28,29,47,60.6382978723404,18.9001609304256,0.041880728256176,32.4974196191676,27.9540563179739,1.71942555086148,1.47903800506658,0.543111739910159,0.543111739910159,1,0
two_targets_stationary_anchor_random,1815,C2,72,2,39,40,46,85.8695652173913,9.69105012747552,0.0466273450562957,15.4684903405903,13.2780288708481,1.59616245268765,1.37013313275545,0.27843595110076,0.27843595110076,1,0
two_targets_stationary_anchor_random,1818,C2,73,2,39,40,45,87.7777777777778,8.43085783420037,0.040985096260094,12.7637506486998,11.0451077778579,1.51393261512758,1.31008113231997,0.242227117236409,0.242227117236409,1,0
two_targets_stationary_anchor_random,1827,C2,74,2,42,43,50,85,7.98523109495837,0.0326561176683891,11.0668211105341,9.84531684573291,1.3859111876576,1.23294075383103,0.229306501274596,0.229306501274596,1,0
two_targets_stationary_anchor_random,1828,C2,75,2,47,48,49,96.9387755102041,5.87652401643127,0.0463832294861572,8.65357587227743,7.36345765614837,1.47256709035499,1.2530294499877,0.168899986907857,0.168899986907857,1,0
two_targets_stationary_anchor_random,1835,C2,76,2,50,51,64,78.90625,7.97868215574196,0.031460739030028,9.88217384335291,9.67478286921504,1.23857219155435,1.21257905508273,0.229125722749359,0.229125722749359,1,0
two_targets_stationary_anchor_random,1835,C2,77,2,55,56,64,86.71875,7.39480786672581,0.0458657574002546,9.48390508725416,9.47547856696914,1.2825086544748,1.28136913598603,0.212556713145819,0.212556713145819,1,0
two_targets_stationary_anchor_random,1840,C2,78,2,41,42,67,61.9402985074627,8.11349548757515,0.0453704652023706,13.6385536287364,12.1958581700649,1.68097137043118,1.50315707807336,0.233339434319148,0.233339434319148,1,0
two_targets_moving_anchor_random,4005,C5,79,2,19,20,23,84.7826086956522,7.71435334254863,0.033710040803843,12.5067604660507,9.87787463317742,1.62123251434045,1.28045400496447,0.221716773885089,0.221716773885089,1,0
two_targets_moving_anchor_random,4016,C5,80,2,157,158,250,63,10.5588552001917,0.0481901049632806,13.154677998242,13.3279510402465,1.2458432044795,1.26225341550327,0.303120735784298,0.303120735784298,1,0
two_targets_moving_anchor_random,4016,C5,81,2,170,171,250,68.2,8.58280979686422,0.0344324109818368,15.7919556933013,15.7016026976447,1.83995172525797,1.82942452055518,0.246509473216009,0.246509473216009,1,0
two_targets_moving_anchor_random,4016,C5,82,2,178,179,250,71.4,6.93584157526409,0.0408821184347063,17.4634664669504,16.7393594347202,2.51785832727666,2.41345758161768,0.199263652059029,0.199263652059029,1,0
two_targets_moving_anchor_random,4016,C5,83,2,184,185,250,73.8,9.72280785546,0.0385109398363358,13.4763210409883,14.291376554678,1.38605238747164,1.46988161929503,0.279568807615076,0.279568807615076,1,0
two_targets_moving_anchor_random,4018,C5,84,2,26,27,115,23.0434782608696,7.77567042657217,0.0491742255604999,10.0823015542425,10.0133649786409,1.2966472344028,1.2877815582849,0.223571171086685,0.223571171086685,1,0
two_targets_moving_anchor_random,4020,C5,85,3,15,17,25,64,11.5324016440172,0.0443992614740073,17.6683959721436,14.8037792130266,1.53206561109581,1.28366836934668,0.331882935810824,0.331882935810824,1,0
two_targets_moving_anchor_random,4021,C5,86,2,42,43,250,17,7.94672149091043,0.0318377964724383,11.4585071016645,12.113405595108,1.44191628142132,1.52432743603303,0.228425964991608,0.228425964991608,1,0
two_targets_moving_anchor_random,4021,C5,87,2,85,86,250,34.2,8.61074459686431,0.0270353216943869,12.1774795553152,12.1584528695771,1.41421910943099,1.41200946478017,0.246897274643456,0.246897274643456,1,0
two_targets_moving_anchor_random,4021,C5,88,2,105,106,250,42.2,9.34768800406339,0.0399075605412831,11.7584443053193,12.9489680800455,1.25789866972539,1.38525890834361,0.268712302470238,0.268712302470238,1,0
two_targets_moving_anchor_random,4021,C5,89,2,164,165,250,65.8,10.3951602088296,0.0322801199709578,13.7641269315922,14.6728519709644,1.32408992791674,1.41150801682704,0.298621676628912,0.298621676628912,1,0
two_targets_moving_anchor_random,4021,C5,90,2,204,205,250,81.8,12.5696287784881,0.0414689919497103,15.1419793472941,16.1324739216631,1.20464809376139,1.28344871642292,0.361757257004469,0.361757257004469,1,0
two_targets_moving_anchor_random,4021,C5,91,2,234,235,250,93.8,12.8685869955557,0.0360803563920709,17.6345425191262,18.18088892753,1.37035577606279,1.41281159569493,0.370229536434647,0.370229536434647,1,0
two_targets_moving_anchor_random,4023,C5,92,2,15,16,25,62,10.5203414502022,0.0430650233401947,17.3850157017038,15.43090457526,1.65251439641911,1.46676841700451,0.30178454372408,0.30178454372408,1,0
two_targets_moving_anchor_random,4027,C5,93,2,7,8,27,27.7777777777778,20.779721769719,0.0480857228916812,31.8432422600168,26.0530416935628,1.5324190868821,1.25377240283979,0.597607429149653,0.597607429149653,1,0
two_targets_moving_anchor_random,4032,C5,94,2,22,23,27,83.3333333333333,7.65890791657067,0.0291348217372372,11.4489334587074,9.75476182517476,1.4948519532317,1.27364918490135,0.220420072948253,0.220420072948253,1,0
two_targets_moving_anchor_random,4033,C5,95,2,48,49,201,24.1293532338308,7.59143181359231,0.0238300544846515,12.9643915035248,13.3002472087465,1.7077663110024,1.7520077286254,0.218061067072317,0.218061067072317,1,0
two_targets_moving_anchor_random,4033,C5,96,2,57,58,201,28.6069651741294,8.95066722825868,0.021697844420564,12.7048537856388,13.3948020674513,1.41943091633745,1.49651436321549,0.256522747120173,0.256522747120173,1,0
two_targets_moving_anchor_random,4033,C5,97,2,67,68,201,33.5820895522388,9.91391256298015,0.0251580871991284,12.7281873866821,12.8194576477548,1.28387125726838,1.29307753788593,0.284366302040657,0.284366302040657,1,0
two_targets_moving_anchor_random,4033,C5,98,2,106,107,201,52.9850746268657,8.87918246216047,0.0433858797067389,13.3158352776507,13.5632824738941,1.49966906687609,1.52753730782033,0.255083791858198,0.255083791858198,1,0
two_targets_moving_anchor_random,4034,C5,99,2,51,52,125,41.2,9.15023147331392,0.0228416606693193,11.0245330144058,11.51165248089,1.20483651660159,1.25807227002542,0.262784746485597,0.262784746485597,1,0
two_targets_moving_anchor_random,4034,C5,100,2,114,115,125,91.6,6.18173870393085,0.017608764109125,11.8202630881684,11.3715253740327,1.91212596557214,1.83953510794653,0.17730002518854,0.17730002518854,1,0
two_targets_moving_anchor_random,4035,C5,101,2,22,23,30,75,7.70768331785785,0.0111996708609994,10.5097150802842,9.33309526371001,1.36353747901582,1.21088203534339,0.220891686508551,0.220891686508551,1,0
two_targets_moving_anchor_random,4036,C5,102,2,7,8,18,41.6666666666667,19.9651487056135,0.0397684953619912,34.5648734398574,30.3532468316706,1.73126050546966,1.52031158291029,0.573556429176681,0.573556429176681,1,0
two_targets_moving_anchor_random,4038,C5,103,2,135,136,197,68.7817258883249,8.17481526656186,0.0380857975992209,10.8445486045238,10.9676876777505,1.32658026523023,1.34164348919449,0.23491364704922,0.23491364704922,1,0
two_targets_moving_anchor_random,4039,C5,104,2,11,12,20,57.5,10.3510946749599,0.0360908513555291,19.5038315303629,17.319453129555,1.88422888040471,1.67320014678757,0.29694713704013,0.29694713704013,1,0
two_targets_moving_anchor_random,4073,C5,105,2,51,52,164,31.4024390243902,22.0991881832798,0.0248448933507271,29.0295832133056,30.1208365874666,1.31360405516024,1.36298384979842,0.633388033566369,0.633388033566369,1,0
two_targets_moving_anchor_random,4073,C5,106,4,129,132,164,79.5731707317073,37.5755812978247,0.0417507904845438,48.2746574684568,46.0345955646468,1.28473481450176,1.22511998416673,1.0790529025703,0.991756063538813,0,1
two_targets_moving_anchor_random,4081,C5,107,2,88,89,146,60.6164383561644,19.1680802214181,0.0432172742246979,24.9897669417295,42.7564007362317,1.30371777731848,2.23060422547984,0.552518548162642,0.552518548162642,1,0
two_targets_moving_anchor_random,4101,C5,108,2,2,3,34,7.35294117647059,23.544134066015,0.0222067251750048,34.0560620171923,28.2539954824439,1.44647757788428,1.20004394314197,0.678862383155348,0.678862383155348,1,0
two_targets_moving_anchor_random,4201,C5,109,2,67,68,167,40.4191616766467,7.14415792552324,0.0430190405330706,9.48512642381117,10.072723983829,1.32767591683893,1.40992459696939,0.205107141409436,0.205107141409436,1,0
two_targets_moving_anchor_random,4201,C5,110,2,135,136,167,81.1377245508982,7.42484903985463,0.0354688149656875,9.61025397145495,9.41207414208313,1.29433661477421,1.2676451859912,0.213518666330808,0.213518666330808,1,0
two_targets_moving_anchor_random,4201,C5,111,3,112,114,167,67.6646706586826,7.69304904630035,0.0440813681964063,9.36167306754658,9.83983910037622,1.21690021878239,1.27905581274154,0.220814406002196,0.220814406002196,1,0
two_targets_moving_anchor_random,4203,C5,112,2,7,8,250,3,39.433152722357,0.0388651451222127,56.191607425023,49.0003696287332,1.42498389161678,1.24261861519766,1.13344405947307,1.13344405947307,1,0
two_targets_moving_anchor_random,4203,C5,113,2,157,158,250,63,13.1874922720028,0.0344298891045793,16.5668239337561,17.5809866773704,1.25625278802458,1.33315616909934,0.378432853965899,0.378432853965899,1,0
two_targets_moving_anchor_random,4203,C5,114,2,172,173,250,69,13.4987633395633,0.0215372013829671,18.973618883495,20.1837714816383,1.40558200823371,1.49523115369258,0.386800233515082,0.386800233515082,1,0
two_targets_moving_anchor_random,4203,C5,115,2,203,204,250,81.4,17.4711355189175,0.0341137684631545,21.6041485341208,22.1058949727846,1.23656235799488,1.26528095147843,0.501969327853406,0.501969327853406,1,0
two_targets_moving_anchor_random,4203,C5,116,3,71,73,250,28.8,10.2454016467994,0.0436975733482918,14.7740073375118,15.4313499704567,1.44201348535,1.50617325727561,0.291408737113264,0.291408737113264,1,0
two_targets_moving_anchor_random,4204,C5,117,2,36,37,71,51.4084507042254,7.33191059523301,0.0488274741035505,18.524967679151,17.3624918984372,2.52662214555582,2.36807196063272,0.210909105038942,0.210909105038942,1,0
two_targets_moving_anchor_random,4204,C5,118,2,54,55,71,76.7605633802817,7.51409737724374,0.0433708645487323,11.6886241230119,11.8522793212797,1.55555930888127,1.57733906366107,0.215983580368156,0.215983580368156,1,0
two_targets_moving_anchor_random,4204,C5,119,2,57,58,71,80.9859154929577,6.83234040107571,0.048534116810628,11.8522793212797,11.9657007810036,1.73473196965035,1.75133264424584,0.196329509257731,0.196329509257731,1,0
two_targets_moving_anchor_random,4206,C5,120,2,32,33,45,72.2222222222222,5.96391298218579,0.0243071888251331,11.571017944092,11.0618017873426,1.94017216191024,1.85478926677573,0.17109612478136,0.17109612478136,1,0
two_targets_moving_anchor_random,4206,C5,121,2,39,40,45,87.7777777777778,6.0948074992975,0.0398852394341468,7.70234750597906,7.50726259289917,1.26375566527193,1.23174728549909,0.174874390287343,0.174874390287343,1,0
two_targets_moving_anchor_random,4207,C5,122,2,100,101,130,77.3076923076923,8.14076613300131,0.0163505586012925,10.2203284663763,10.1775058735407,1.25545044525291,1.25019017955605,0.233205192567638,0.233205192567638,1,0
two_targets_moving_anchor_random,4209,C5,123,2,18,19,88,21.0227272727273,20.1648375339732,0.019451851857911,28.0109803614938,25.2474562923744,1.38910022529572,1.2520535436915,0.578438833531151,0.578438833531151,1,0
two_targets_moving_anchor_random,4210,C5,124,2,44,45,250,17.8,9.57113987581081,0.0389143868321118,20.8621986586859,21.2572485554424,2.1796984402465,2.22097355500633,0.274715031967155,0.274715031967155,1,0
two_targets_moving_anchor_random,4210,C5,125,2,173,174,250,69.4,16.0754287273771,0.0358783932613311,19.8741827451465,21.1064695117223,1.23630809990777,1.31296464123393,0.461374389482415,0.461374389482415,1,0
two_targets_moving_anchor_random,4210,C5,126,2,206,207,250,82.6,13.2865951677297,0.0363655745093118,19.9142384760577,20.3074565403669,1.49882179931433,1.52841689567612,0.381613834971717,0.381613834971717,1,0
two_targets_moving_anchor_random,4210,C5,127,3,79,81,250,32,14.3959336216923,0.0478820586125484,18.1431295541425,19.4909741780432,1.26029544390256,1.35392220402249,0.418399314783536,0.418399314783536,1,0
two_targets_moving_anchor_random,4212,C5,128,2,91,92,95,96.3157894736842,6.09404026814496,0.0442468568734005,10.3808303050707,10.7340039044519,1.70343972935884,1.76139366202766,0.175014185656692,0.175014185656692,1,0
two_targets_moving_anchor_random,4213,C5,129,2,44,45,67,66.4179104477612,6.86430904709737,0.0236855720646434,10.0561260090728,10.0383729658193,1.46498736290509,1.46240108027539,0.196964026539066,0.196964026539066,1,0
two_targets_moving_anchor_random,4217,C5,130,2,36,37,123,29.6747967479675,6.35460941894549,0.0489928183587673,11.6948958633116,11.3243322906661,1.8403799655168,1.78206582719372,0.182806588610215,0.182806588610215,1,0
two_targets_moving_anchor_random,4217,C5,131,2,78,79,123,63.8211382113821,7.23370811303743,0.0479602885559559,9.01927588065545,9.57965491997925,1.24683989728585,1.32430764004891,0.207829716857856,0.207829716857856,1,0
two_targets_moving_anchor_random,4219,C5,132,2,5,6,87,6.32183908045977,44.3191468159579,0.0373236107085571,68.5365021239791,56.2735097202167,1.54643099084438,1.26973359739756,1.27267118696042,1.27267118696042,1,0
two_targets_moving_anchor_random,4219,C5,133,2,83,84,87,95.9770114942529,5.92755113301373,0.0405959077853904,13.1934962672634,13.3242036139058,2.22579206340063,2.24784288062841,0.170442589492434,0.170442589492434,1,0
two_targets_moving_anchor_random,4222,C5,134,2,18,19,32,57.8125,18.1816434299752,0.0377734352846372,29.8645920013968,26.3353859540552,1.64256834737835,1.44846014913247,0.52293631105216,0.52293631105216,1,0
two_targets_moving_anchor_random,4225,C5,135,2,75,76,250,30.2,8.74611967520813,0.0476234547723614,12.9052757402859,13.3234816966643,1.4755430087319,1.52335918000656,0.25170632588225,0.25170632588225,1,0
two_targets_moving_anchor_random,4225,C5,136,2,112,113,250,45,9.01467604455162,0.0408567843099601,13.918458986777,14.4104826571249,1.54397772232638,1.59855801649516,0.259189946706498,0.259189946706498,1,0
two_targets_moving_anchor_random,4225,C5,137,2,139,140,250,55.8,10.4976231576635,0.0433930016419445,12.7726992476601,14.3095138901314,1.2167229720316,1.36311941048152,0.301355654941532,0.301355654941532,1,0
two_targets_moving_anchor_random,4225,C5,138,2,144,145,250,57.8,10.242598090545,0.0453155544116643,13.4318147890346,13.5757011509962,1.31136794300594,1.32541578132681,0.294494023084584,0.294494023084584,1,0
two_targets_moving_anchor_random,4225,C5,139,2,156,157,250,62.6,8.33652792547177,0.0368161468977901,14.1444776712962,14.5039566720391,1.69668689384205,1.7398078434696,0.239477469626839,0.239477469626839,1,0
two_targets_moving_anchor_random,4227,C5,140,2,49,50,70,70.7142857142857,5.72531290586617,0.0354936164677498,8.3377761460259,8.85777781573267,1.45630051721418,1.54712553905254,0.16429664429585,0.16429664429585,1,0
two_targets_moving_anchor_random,4230,C5,141,2,33,34,250,13.4,8.04799467716138,0.0369628906214014,19.9935706521184,19.6282617054323,2.48429223106424,2.43890093033155,0.230798226965852,0.230798226965852,1,0
two_targets_moving_anchor_random,4230,C5,142,2,120,121,250,48.2,11.7642560325091,0.0150079208862661,15.2204235847033,15.678070568686,1.29378547548127,1.33268695660495,0.337694055432816,0.337694055432816,1,0
two_targets_moving_anchor_random,4230,C5,143,2,211,212,250,84.6,9.96175749299026,0.0309013171439645,14.448465058516,15.6089697959473,1.45039317295998,1.56688915655001,0.286085060245396,0.286085060245396,1,0
two_targets_moving_anchor_random,4230,C5,144,3,178,180,250,71.6,8.520206750091,0.0364590548079638,14.6924433853161,15.1388501784389,1.72442334044994,1.77681723254863,0.245175503595697,0.245175503595697,1,0
two_targets_moving_anchor_random,4231,C5,145,2,77,78,208,37.2596153846154,6.86211929198934,0.0420319371470646,12.8809975786388,13.1625410549857,1.87711653361605,1.91814518152596,0.197505311400944,0.197505311400944,1,0
two_targets_moving_anchor_random,4231,C5,146,2,95,96,208,45.9134615384615,9.26511829172848,0.0302529928785507,11.9260671888708,12.8789743780359,1.28720074729299,1.39004964346043,0.266185389400283,0.266185389400283,1,0
two_targets_moving_anchor_random,4232,C5,147,2,81,82,250,32.6,10.3485529105751,0.0450957455521747,16.9924613979109,17.7107277081454,1.64201328869338,1.71142070405293,0.29723308081751,0.29723308081751,1,0
two_targets_moving_anchor_random,4232,C5,148,2,89,90,250,35.8,12.4052580330846,0.0318520746702536,15.4968440973373,15.5339101511234,1.24921578059945,1.25220371149837,0.3559058434528,0.3559058434528,1,0
two_targets_moving_anchor_random,4232,C5,149,2,101,102,250,40.6,12.4383778768238,0.0244537244077777,17.4891648553615,17.4177636414108,1.40606476411597,1.40032436816901,0.357075939404763,0.357075939404763,1,0
two_targets_moving_anchor_random,4232,C5,150,2,239,240,250,95.8,10.8121539392624,0.0371898839275494,15.5793801625304,15.4011849978904,1.4409136468134,1.42443264167409,0.310811159021925,0.310811159021925,1,0
two_targets_moving_anchor_random,4233,C5,151,2,17,18,224,7.8125,21.4585079493276,0.0451346851990061,30.5068540364068,25.8665878473943,1.42166706596964,1.20542341100677,0.616363345893928,0.616363345893928,1,0
two_targets_moving_anchor_random,4233,C5,152,2,21,22,224,9.59821428571429,16.510091522931,0.047473579358963,24.4705253508249,21.8668435453172,1.48215564503914,1.32445319972613,0.474680214561449,0.474680214561449,1,0
two_targets_moving_anchor_random,4233,C5,153,2,34,35,224,15.4017857142857,7.69317809258768,0.0175342783147097,17.5702595020159,16.7354600655866,2.28387531011985,2.17536366169803,0.220823374520684,0.220823374520684,1,0
two_targets_moving_anchor_random,4233,C5,154,2,79,80,224,35.4910714285714,7.17850463828567,0.0201816790468014,13.3453859809102,13.4363818172653,1.85907604067485,1.87175219552049,0.205821702080769,0.205821702080769,1,0
two_targets_moving_anchor_random,4233,C5,155,2,117,118,224,52.4553571428571,9.24074150391856,0.0325687284317842,12.3913292259815,12.7956716267138,1.34094533655409,1.38470182520394,0.265187067930477,0.265187067930477,1,0
