Response,Dataset,NumRows,MedianResidual_ms,ResidualQ1_ms,ResidualQ3_ms,MedianAbsResidual_ms,AbsResidualIQR_ms
IPI_ms,Field,4427,-1.09306287561866,-2.61587852324665,2.38964283771878,2.56525929642468,2.39039733702698
IPI_ms,Simulation,4427,-1.88211848939905,-2.91436025334065,0.419320388158368,2.37805426192436,2.2766069290213
Ta_ms,Field,4427,-0.182177145936439,-0.435979753874439,0.398273806286465,0.427543216070776,0.39839955617116
Ta_ms,Simulation,4427,-0.313686414899838,-0.485726708890113,0.0698867313597262,0.396342376987397,0.379434488170222
Tb_ms,Field,4427,-0.910885729682185,-2.17989876937221,1.99136903143234,2.13771608035388,1.99199778085582
Tb_ms,Simulation,4427,-1.56843207449918,-2.42863354445055,0.349433656798644,1.98171188493696,1.89717244085111
