Response,Phi,BinIndex,DistanceBinMid_m,DistanceBinStart_m,DistanceBinEnd_m,NumRows,MeanValue,SDValue,MedianValue,Q1,Q3,IQR,P10,P90,P10P90Width
Tcall_ms,0.5,11,2.8,2.66666666666667,2.93333333333333,36,4.50997395151082,0.468625496058737,4.5930492692917,4.35181851061136,4.84961970678454,0.497801196173176,3.75942614886902,4.99513275642106,1.23570660755204
Tcall_ms,0.5,12,3.06666666666667,2.93333333333333,3.2,33,4.70915521070744,0.287849649598035,4.76753893316155,4.51586718236448,4.94876014891451,0.432892966550034,4.31117618426361,5,0.68882381573639
Tcall_ms,0.5,13,3.33333333333333,3.2,3.46666666666667,34,4.85702898523765,0.185630912366031,4.9175216088751,4.81232578803159,5,0.187674211968414,4.61526783922148,5,0.38473216077852
Tcall_ms,0.5,14,3.6,3.46666666666667,3.73333333333333,27,4.80719250652786,0.237481509452005,4.94880825698452,4.63086413263089,5,0.369135867369107,4.51039370218107,5,0.48960629781893
Tcall_ms,0.5,15,3.86666666666667,3.73333333333333,4,30,4.86760462315112,0.183311359204114,5,4.72313954082149,5,0.276860459178514,4.58308687350336,5,0.416913126496639
Tcall_ms,0.5,16,4.13333333333333,4,4.26666666666667,25,4.80525292866561,0.243128942653546,4.90331428654406,4.68494600940632,5,0.315053990593681,4.36695863553058,5,0.633041364469419
Tcall_ms,0.5,17,4.4,4.26666666666667,4.53333333333333,17,4.92949461265207,0.202996935016925,5,4.95365255712665,5,0.0463474428733512,4.86826120606243,5,0.131738793937575
Tcall_ms,1,1,0.133333333333333,0,0.266666666666667,158,0.556034836747251,0.41545971208351,0.472026505019563,0.201771005163712,0.78042081261871,0.578649807454998,0.1,1.04567724310172,0.945677243101717
Tcall_ms,1,2,0.4,0.266666666666667,0.533333333333333,198,0.860695952832908,0.533906419424928,0.843413748813974,0.398145794089665,1.23067274746094,0.832526953371277,0.16472174376659,1.67594894796401,1.51122720419742
Tcall_ms,1,3,0.666666666666667,0.533333333333333,0.8,117,1.53830731309078,0.552020339376195,1.59194692265638,1.18179796999014,1.92365529974196,0.741857329751813,0.735578438344452,2.11207373186187,1.37649529351742
Tcall_ms,1,4,0.933333333333333,0.8,1.06666666666667,85,2.15996462198547,0.577429680699585,2.07050426542548,1.72894105243918,2.49802957846014,0.769088526020961,1.53554524413431,3.03043243026727,1.49488718613296
Tcall_ms,1,5,1.2,1.06666666666667,1.33333333333333,59,2.53174798773897,0.600366732632346,2.42878398872538,1.9820009735856,2.99718128330516,1.01518030971956,1.83746275489599,3.31315207203821,1.47568931714222
Tcall_ms,1,6,1.46666666666667,1.33333333333333,1.6,59,2.96988873813984,0.695760650682529,2.79683093127451,2.44520335899859,3.49119271341827,1.04598935441968,2.2066795715439,3.93290248385288,1.72622291230899
Tcall_ms,1,7,1.73333333333333,1.6,1.86666666666667,45,3.66531206912982,0.565282812334925,3.61527401486085,3.26532567428103,4.04300080628587,0.77767513200484,3.03104100809633,4.32252293761953,1.2914819295232
Tcall_ms,1,8,2,1.86666666666667,2.13333333333333,38,3.90215758816366,0.635503641459084,3.71581591621146,3.51866551596127,4.40815025337101,0.889484737409743,2.96800403458201,4.86185727591163,1.89385324132962
Tcall_ms,1,9,2.26666666666667,2.13333333333333,2.4,37,4.44431408508713,0.482175838509025,4.45979742514065,4.05422940430237,4.95475798168431,0.90052857738194,3.76289546207771,5,1.23710453792229
Tcall_ms,1,10,2.53333333333333,2.4,2.66666666666667,32,4.59176686374325,0.482175318700121,4.88353454113965,4.23565303066138,5,0.764346969338622,3.77506389102793,5,1.22493610897207
Tcall_ms,1,11,2.8,2.66666666666667,2.93333333333333,39,4.71798815504217,0.335247204600425,4.93096030667128,4.50167379992878,5,0.498326200071218,4.24015750869255,5,0.759842491307454
Tcall_ms,1,12,3.06666666666667,2.93333333333333,3.2,21,4.72685909792333,0.316724138799221,4.83156192385974,4.47749025586136,5,0.52250974413864,4.27450224768147,5,0.725497752318534
Tcall_ms,1,13,3.33333333333333,3.2,3.46666666666667,32,4.81465385871927,0.236915832640344,4.93032239217392,4.67663864188743,5,0.323361358112574,4.48750564400953,5,0.51249435599047
Tcall_ms,1,14,3.6,3.46666666666667,3.73333333333333,35,4.86891054158846,0.232880539450952,5,4.82941296116021,5,0.17058703883979,4.44867823222422,5,0.551321767775783
Tcall_ms,1,15,3.86666666666667,3.73333333333333,4,20,4.87224141294692,0.174721347761409,4.96714688600372,4.79135100736216,5,0.208648992637835,4.5653690422953,5,0.434630957704702
Tcall_ms,1,16,4.13333333333333,4,4.26666666666667,24,4.77698111595706,0.272992701850735,4.88469173793746,4.63361134627333,5,0.366388653726674,4.35277415459284,5,0.647225845407161
Tcall_ms,1,17,4.4,4.26666666666667,4.53333333333333,10,4.87258332133325,0.235901155147482,5,4.824408659843,5,0.175591340156998,4.45071227674474,5,0.54928772325526
