Response,Phi,BinIndex,DistanceBinMid_m,DistanceBinStart_m,DistanceBinEnd_m,NumRows,MeanValue,SDValue,MedianValue,Q1,Q3,IQR,P10,P90,P10P90Width
IPI_ms,0.5,12,3.06666666666667,2.93333333333333,3.2,33,119.406988266034,3.60183721491452,119.933367232248,116.48791574877,122.447141745737,5.95922599696624,114.231423463537,124.095332294164,9.86390883062727
IPI_ms,0.5,13,3.33333333333333,3.2,3.46666666666667,34,129.292693791136,2.60086398652332,129.482307350295,127.432751285306,131.451244900806,4.01849361549981,125.804979369303,132.413812259669,6.60883289036603
IPI_ms,0.5,14,3.6,3.46666666666667,3.73333333333333,27,138.573807854833,3.46286751288054,139.290502951081,135.520060960616,141.337272125874,5.81721116525821,134.340103022483,142.93775382333,8.5976508008473
IPI_ms,0.5,15,3.86666666666667,3.73333333333333,4,30,147.099546334553,3.00266101487242,146.931759630714,144.507270560526,150.109681602593,5.60241104206725,143.382867546416,151.026681088609,7.6438135421929
IPI_ms,0.5,16,4.13333333333333,4,4.26666666666667,25,156.380087894737,3.06501025241462,156.051179535902,153.630375652704,159.019244351471,5.38886869876694,151.991081270187,160.184191414422,8.19311014423539
IPI_ms,0.5,17,4.4,4.26666666666667,4.53333333333333,17,166.003855355795,2.85293244499452,165.72369221752,164.511646713546,167.973097775015,3.46145106146921,161.885506886796,170.282446504276,8.3969396174802
IPI_ms,1,1,0.133333333333333,0,0.266666666666667,158,10.3621875923768,2.89177895791005,9.76257270734461,8.29809527904202,12.1182931235996,3.8201978445576,6.89162073459157,14.4509521903735,7.55933145578192
IPI_ms,1,2,0.4,0.266666666666667,0.533333333333333,198,18.3087636637095,4.84317202944119,18.1225995724439,14.5303198786541,21.4039617389904,6.87364186033632,12.104396259268,24.885646192999,12.781249933731
IPI_ms,1,3,0.666666666666667,0.533333333333333,0.8,117,31.8557215609573,4.91877766189055,31.9489544570147,28.3085850180911,35.7342247089946,7.42563969090354,25.196959780665,37.4889855799762,12.2920257993112
IPI_ms,1,4,0.933333333333333,0.8,1.06666666666667,85,45.1807899936141,4.76932885668488,45.4871589010472,41.3851599853928,47.7554554658628,6.37029548046994,39.126658752431,51.2150751451849,12.0884163927539
IPI_ms,1,5,1.2,1.06666666666667,1.33333333333333,59,56.164016824194,4.61475330234096,55.8674867118247,52.7627413334229,59.191463555807,6.42872222238405,50.32587914454,62.2060350295688,11.8801558850288
IPI_ms,1,6,1.46666666666667,1.33333333333333,1.6,59,67.9815345875968,5.0977034548717,67.9420701128,63.4923735789512,71.1207704070613,7.62839682811012,62.0073063920408,75.2074053193015,13.2000989272607
IPI_ms,1,7,1.73333333333333,1.6,1.86666666666667,45,81.6775351286842,4.63944586790542,81.5443905259646,78.5132277796974,84.8934626356751,6.38023485597772,75.77904915839,86.6293810972565,10.8503319388665
IPI_ms,1,8,2,1.86666666666667,2.13333333333333,38,92.2248843801918,4.86748174380476,92.2296361554574,88.3527326672165,95.0949955514931,6.74226288427654,86.3664253567243,99.0093638286349,12.6429384719105
IPI_ms,1,9,2.26666666666667,2.13333333333333,2.4,37,104.043100243517,4.04062895837251,104.182750596865,100.259874420675,107.710151494109,7.45027707343449,99.3062926503567,108.958920327259,9.65262767690257
IPI_ms,1,10,2.53333333333333,2.4,2.66666666666667,32,114.34502712306,4.06898111236245,113.994130747141,111.913592910756,117.926925192169,6.01333228141387,108.338661849081,119.662238501858,11.3235766527766
IPI_ms,1,11,2.8,2.66666666666667,2.93333333333333,39,125.124650520683,3.62151267247906,125.118525652565,122.734618149206,128.418587155219,5.6839690060134,120.556289380244,129.569597811912,9.01330843166843
IPI_ms,1,12,3.06666666666667,2.93333333333333,3.2,21,134.110768094448,2.96148186000654,134.5760111123,130.781779744273,135.61326524526,4.8314855009869,130.458449345086,138.346642300864,7.88819295577798
IPI_ms,1,13,3.33333333333333,3.2,3.46666666666667,32,143.472152980712,3.3838265281643,143.841262306373,141.148966350953,145.472961751798,4.32399540084501,139.606862303186,147.798651293502,8.19178899031607
IPI_ms,1,14,3.6,3.46666666666667,3.73333333333333,35,153.497844854487,3.50017673185468,154.171706566848,151.777083572915,155.973114098703,4.19603052578813,148.492617005096,157.507599957404,9.01498295230809
IPI_ms,1,15,3.86666666666667,3.73333333333333,4,20,162.533523238845,2.45593229615785,162.403176706698,160.614822856531,164.796938847537,4.18211599100607,159.723340276203,166.003026751034,6.27968647483107
IPI_ms,1,16,4.13333333333333,4,4.26666666666667,24,170.631894815798,2.6435535595715,170.603852726901,168.676271408227,172.329439683267,3.65316827504023,166.415296501244,174.263037095391,7.84774059414627
IPI_ms,1,17,4.4,4.26666666666667,4.53333333333333,10,179.665789916171,3.14099879316083,179.503449593555,177.724673427109,181.464736971383,3.74006354427362,175.745831275609,183.845817183293,8.0999859076835
