SeqID,kr,InitialVelocity_m_s,InitialCallDuration_ms,CrMax_Hz,ResponsivityIndex,ResponsivityDistance_m,Responsivity_Hz,ResponsivityNorm,DeltaIpi_ms,DistanceToCeiling_Hz,BuzzReadinessIndex
554,5,2,10,190.555555555556,30,0.567530217154428,672.406189128223,3.52866221699942,1.48719630510318,481.850633572667,13
554,5,2,10,190.555555555556,31,0.527181107654826,723.870459299132,3.79873710419369,1.38146264591074,533.314903743576,13
554,5,2,10,190.555555555556,32,0.489700657106237,779.273674630045,4.08948284062414,1.28324622344614,588.718119074489,13
554,5,2,10,190.555555555556,33,0.454884915427005,838.917312027593,4.40248152084451,1.19201259249625,648.361756472037,13
554,5,2,10,190.555555555556,34,0.422544432563716,903.125922678871,4.73943632892702,1.10726530474707,712.570367123316,13
554,5,2,10,190.555555555556,35,0.39250322759767,982.431565388031,5.15561754431036,1.01788260397052,791.876009832475,13
554,5,2,10,190.555555555556,36,0.364587170540341,1068.84577055047,5.60910316906952,0.935588676638526,878.290214994915,13
554,5,2,10,190.555555555556,37,0.338624584763622,1148.7594730215,6.02847536862597,0.870504246959346,958.203917465948,13
554,5,2,10,190.555555555556,38,0.3144680919105,1234.64803175212,6.47920249899072,0.809947429779542,1044.09247619656,13
554,5,2,10,190.555555555556,39,0.291992050734118,1326.95816496721,6.96362885405533,0.753603260751412,1136.40260941165,13
554,5,2,10,190.555555555556,40,0.271079560248266,1426.16999038534,7.48427400202221,0.701178686090433,1235.61443482979,13
554,5,2,10,190.555555555556,41,0.251621851709257,1532.79952237673,8.04384589002366,0.652401038362419,1342.24396682118,13
554,5,2,10,190.555555555556,42,0.2335177228947,1647.4013558255,8.6452549285303,0.607016618302411,1456.84580026994,13
554,5,2,10,190.555555555556,43,0.216673011736808,1770.57155065355,9.29162912879417,0.564789375290075,1580.015995098,13
554,5,2,10,190.555555555556,44,0.201000106572508,1902.95073201087,9.98633037206872,0.52549967961771,1712.39517645532,13
