SeqID,kr,InitialVelocity_m_s,InitialCallDuration_ms,CrMax_Hz,BuzzReadinessDistance_m,PrimeResponsivity_Hz,PrimeResponsivityNorm,DeltaTStar_ms,BuzzReadinessCallNumber,BuzzReadinessSequencePercent,TerminalTbMin_ms,TerminalIpiMin_ms,TimeToTargetAtReadiness_ms,TimeFromDstopToTarget_ms,AchievedCeiling,MaxObservedCallRate_Hz,NumCalls
491,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
492,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
493,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
494,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
495,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
496,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
497,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
498,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
499,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
500,5,2,3,190.555555555556,2.00120915497283,190.690846061956,1.00070997933388,5.24409021540079,13,27.0833333333333,4.74775495906075,5.6973059508729,1000.60457748642,75,0,175.521555033706,48
501,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
502,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
503,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
504,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
505,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
506,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
507,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
508,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
509,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
510,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
511,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
512,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
513,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
514,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
515,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
516,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
517,5,2,5,190.555555555556,1.99181869598709,191.589139764957,1.00542405707558,5.21950253144206,13,27.0833333333333,4.72597039666238,5.67116447599486,995.909347993543,75,0,176.330629138485,48
