Response,Phi,NumRows,Slope,Intercept,RSquared
IPI_ms,0,1588,34.3606335534706,0.0241861352441208,0.99990388631604
IPI_ms,0.5,1340,37.6223888116979,1.64491012658243,0.998675305714869
IPI_ms,1,1111,40.4217467396556,5.62294750612749,0.993898504431695
